GeneID,Base mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Gene name
ENSMUSG00000047501,2926.86370975924,-1.65155459320108,0.357913498175922,-4.61439594096925,3.94240233581641e-06,0.0015320057047723,5,134973973,134975788,-1,Cldn4
ENSMUSG00000059146,349.823227936516,1.32384041714651,0.288311887628203,4.59169556981185,4.396593773328e-06,0.0016573615860964,7,77825707,78387760,-1,Ntrk3
ENSMUSG00000027525,41.5952809615832,1.33006670378706,0.291180084353773,4.5678491602162,4.92754418036669e-06,0.0018254852035092,2,177760768,177980285,1,Phactr3
ENSMUSG00000063297,23.2668538376161,1.41188250185594,0.310807045661668,4.54263351350426,5.55557877891662e-06,0.0020232664613996,7,54485246,54918633,1,Luzp2
ENSMUSG00000095127,43.3173555072381,-1.6556596255882,0.365077014609688,-4.5350968681452,5.75770536310073e-06,0.0020619302522824,12,115916158,115916625,-1,Ighv1-82
ENSMUSG00000025964,856.344033928504,1.02139752878263,0.225414435059614,4.53119840578315,5.86500229386244e-06,0.0020659230211184,1,63485050,63635435,1,Adam23
ENSMUSG00000048142,150.867654815654,1.66497969265444,0.367815338659803,4.52667281011465,5.99196027736303e-06,0.0020766008141887,5,34153328,34163260,1,Nat8l
ENSMUSG00000040640,102.865689751786,1.14336370580005,0.253531352089064,4.50975272438255,6.49032336067725e-06,0.0022136123500138,14,27344385,28200494,1,Erc2
ENSMUSG00000022456,60.0085459057921,1.34223538673945,0.297879165234801,4.50597270098244,6.60695817284855e-06,0.0022181829728124,15,82153003,82178775,1,Septin3
ENSMUSG00000003123,1055.10027732391,1.18593282206917,0.263712471657276,4.49706763816019,6.88970754873405e-06,0.0022430173651461,7,25078952,25098135,-1,Lipe
ENSMUSG00000024526,15.1285383373156,1.62320543914388,0.36073020267817,4.49977691663386,6.80248124366262e-06,0.0022430173651461,18,67476674,67500855,1,Cidea
ENSMUSG00000015843,23.4391062081336,1.26696816847064,0.282218505283198,4.48931641530476,7.14520963267662e-06,0.0022914793936913,1,167425953,167467192,1,Rxrg
ENSMUSG00000049252,60.7796369590817,1.2893196753056,0.287952300710711,4.477546010653,7.55059577281065e-06,0.0023512992952229,2,40485258,42543636,-1,Lrp1b
ENSMUSG00000092586,56.370068772973,-1.77655929547643,0.396616294837621,-4.47928972813326,7.48918239873881e-06,0.0023512992952229,17,35284364,35289026,1,Ly6g6c
ENSMUSG00000030302,94.6062308681613,1.27367913514201,0.285115895235375,4.46723299692057,7.92378143284204e-06,0.0023980041077109,6,113720792,114019574,-1,Atp2b2
ENSMUSG00000058773,1448.55138712927,-1.31340965964337,0.293822487983717,-4.47007874943921,7.81908024240507e-06,0.0023980041077109,13,21964053,21964795,-1,H1f5
ENSMUSG00000030244,20.0427502268437,1.79884872683898,0.404883684291786,4.44287778596337,8.87635899668918e-06,0.0025773827805656,6,142368339,142418835,-1,Gys2
ENSMUSG00000032311,66.0910841977658,1.2183215186579,0.274011754980626,4.44623815041819,8.73870686749748e-06,0.0025773827805656,9,55127506,55234128,-1,Nrg4
ENSMUSG00000034579,308.299890177554,-1.07675323799305,0.242259545896643,-4.44462666685767,8.80446226811787e-06,0.0025773827805656,11,3438284,3449350,1,Pla2g3
ENSMUSG00000039860,33.2582281943402,1.50304985797592,0.338820959374555,4.43611829902868,9.15955248783292e-06,0.0026241507240808,5,135835744,135903626,1,Srrm3
ENSMUSG00000022389,2471.97306673019,1.59293579345726,0.359741174297679,4.42800520837555,9.51086055687826e-06,0.0026889455366532,15,81686622,81711064,1,Tef
ENSMUSG00000048489,118.129973447009,1.5260655198431,0.345061538460991,4.42258945070931,9.75249511126e-06,0.0027214527591642,6,116627570,116629755,1,Depp1
ENSMUSG00000050587,108.905776760691,1.28780005300972,0.29274161092635,4.39910147701452,1.08699992972072e-05,0.0028567431213476,2,96148514,97462011,1,Lrrc4c
ENSMUSG00000052131,200.621342910824,-1.65323334104057,0.37526398873076,-4.40552088846102,1.05529981704154e-05,0.0028567431213476,6,34389269,34400077,1,Akr1b7
ENSMUSG00000053825,106.305327638603,1.07819473169988,0.245129948289177,4.39846187389536,1.09020773467912e-05,0.0028567431213476,10,106306200,106771813,1,Ppfia2
ENSMUSG00000076569,56.6136408267061,-1.73288807112287,0.393883946036764,-4.3994889574939,1.08506098238451e-05,0.0028567431213476,6,69877408,69877961,-1,Igkv5-39
ENSMUSG00000053693,58.243363491732,1.23488666639617,0.281765484879699,4.3826754257123,1.17230701222018e-05,0.0030230935644945,8,85638532,85663988,-1,Mast1
ENSMUSG00000074217,59.2360288689565,-1.18528521198942,0.270556661386712,-4.38091306240382,1.18183022021475e-05,0.0030230935644945,8,84736851,84738800,-1,Misp3
ENSMUSG00000046709,151.475673263577,1.1970275508559,0.273723017585759,4.37313442403821,1.22475257464907e-05,0.0030960304201746,5,103055814,103359200,-1,Mapk10
ENSMUSG00000056856,46.5170176724798,1.12171733841267,0.256815334125853,4.36779736003992,1.25505855993526e-05,0.003135749218294,7,138542459,138663892,1,Jakmip3
ENSMUSG00000042306,1378.81060187581,-1.60918507718676,0.36943157947664,-4.35584061185682,1.32557210861506e-05,0.0032738583790588,3,90434163,90436144,1,S100a14
ENSMUSG00000049539,1506.45524815572,-1.21062325659856,0.278622472279992,-4.34503091833162,1.39256047683187e-05,0.0033620165129984,13,23947649,23948389,1,H1f1
ENSMUSG00000025776,58.952856336675,1.15302623286988,0.266085966080005,4.33328465178504,1.46900971070139e-05,0.0034309360493305,1,17797269,17836568,1,Crispld1
ENSMUSG00000096326,20.4674472922352,-1.75887071532644,0.405692816191284,-4.33547414479515,1.454462703297e-05,0.0034309360493305,12,115832393,115832847,-1,Ighv1-78
ENSMUSG00000040283,120.928302279032,1.30643177978856,0.302728639511057,4.31552092956454,1.5922696402359e-05,0.0036396912510371,11,49056412,49077986,-1,Btnl9
ENSMUSG00000020059,7.85441478145605,1.74969485221037,0.406015382259611,4.30942995921173,1.63675884143427e-05,0.0036634413776977,10,88295431,88309098,1,Sycp3
ENSMUSG00000050520,2010.59680852821,-1.38133393552337,0.320382684516841,-4.31151245769264,1.6214163739614e-05,0.0036634413776977,16,88357716,88360071,-1,Cldn8
ENSMUSG00000048388,266.262934416379,1.15626051841152,0.268848405004155,4.30078995035751,1.70190324476491e-05,0.0037699788680684,2,83642980,83713830,1,Fam171b
ENSMUSG00000000632,58.4485313170532,1.47709563965922,0.343756543805785,4.29692369869108,1.73184773902492e-05,0.0037971645273906,11,77821626,77869874,1,Sez6
ENSMUSG00000050097,664.95913538483,1.54426081364726,0.35980594778951,4.29192686539653,1.77129293943347e-05,0.0038444213524855,8,105558204,105566725,1,Ces2b
ENSMUSG00000117664,8.18573020185421,1.73131340471752,0.40383188377748,4.28721325449259,1.80928582163774e-05,0.003887612444953,19,32943466,32957815,-1,Gm36860
ENSMUSG00000037071,25600.7805680202,1.74035028358387,0.406383255885028,4.28253442626149,1.84776532555797e-05,0.0039309835198281,19,44382894,44396318,-1,Scd1
ENSMUSG00000046764,7.62598573143258,1.72500858082012,0.404122462472971,4.26852932218658,1.96765965507045e-05,0.0041450100988724,6,60256028,60380796,-1,A530053G22Rik
ENSMUSG00000021314,280.058263060754,1.30771968445534,0.306736695769421,4.26332976292599,2.0140295261858e-05,0.0042015002358402,13,19132375,19335091,1,Amph
ENSMUSG00000055435,757.449794447708,1.06927091486228,0.251322905657046,4.25457008013987,2.09451054635045e-05,0.0042861664866125,8,116409681,116434533,-1,Maf
ENSMUSG00000061911,72.5212833088914,1.08484609349962,0.254901076798113,4.25594943390075,2.08163753767089e-05,0.0042861664866125,12,29578383,29973212,1,Myt1l
ENSMUSG00000042529,41.4426545862131,1.46005096744161,0.343769322504567,4.24718225816154,2.16475854332736e-05,0.0043881289453278,11,60913390,60961957,1,Kcnj12
ENSMUSG00000022053,36.4111451551202,1.38801307076141,0.328393710037242,4.22667374050495,2.37171160727592e-05,0.0047627072248166,14,67470741,67668367,1,Ebf2
ENSMUSG00000033576,495.874888123,1.17626204405144,0.278502022636762,4.22353142327297,2.40503819909327e-05,0.0047849125725849,15,76928929,76941306,1,Apol6
ENSMUSG00000056755,131.118389414773,1.32988073936353,0.31576998830394,4.21154887615054,2.53625662002375e-05,0.0049996831187569,6,110622542,111544191,1,Grm7
ENSMUSG00000031373,160.606436920949,1.46252635570254,0.349085730129193,4.18959077806268,2.79457969826439e-05,0.0053613512479113,X,162759818,162810993,-1,Car5b
ENSMUSG00000038550,132.215674684577,1.63823800574422,0.390847540060137,4.19150138566089,2.77114495432651e-05,0.0053613512479113,3,95785815,95789563,-1,Ciart
ENSMUSG00000026621,25.6837089851705,1.63594377361694,0.391583666011314,4.17776305707725,2.94390095091413e-05,0.005548736818622,1,184518964,184543394,-1,Mtarc1
ENSMUSG00000038077,265.348468501354,1.23181730729762,0.295282305631879,4.17165974324683,3.02388952876728e-05,0.005649940374315,6,126685292,126717637,-1,Kcna6
ENSMUSG00000038916,57.0880573964564,1.32680403936339,0.319800112280149,4.14885420115517,3.34143531561318e-05,0.0061894328126362,10,29019835,29075626,1,Mtcl3
ENSMUSG00000066129,48.5778557466473,1.28146778615171,0.309640251250113,4.13856977889027,3.49477585494611e-05,0.0063637498979006,7,139474612,139521450,1,Kndc1
ENSMUSG00000030108,7.82699057319513,1.54877111587973,0.376455547813491,4.11408763896621,3.88713746035366e-05,0.0069602435508849,6,121277186,121314692,1,Slc6a13
ENSMUSG00000040204,611.875169060855,-1.11008379224867,0.271104284983518,-4.09467446195533,4.22761974023388e-05,0.0073852736063744,9,65797519,65810548,1,Pclaf
ENSMUSG00000076655,43.621247550785,-1.66396664618156,0.406179677160735,-4.09662703415634,4.19213486081288e-05,0.0073852736063744,12,113911902,113912416,-1,Ighv4-1
ENSMUSG00000086938,152.391496647206,1.21018641020433,0.295902011218873,4.0898215095577,4.31705276668178e-05,0.0074244985521242,19,5456764,5472880,1,4930481A15Rik
ENSMUSG00000052565,2278.73065429457,-1.0824193756425,0.265462469641676,-4.07748551839949,4.55253644315027e-05,0.0076422148870289,13,23737436,23744860,1,H1f3
ENSMUSG00000018983,903.866972446655,-1.24096097237158,0.304915099583859,-4.06985739330462,4.7041923893869e-05,0.0078129922066128,4,135899705,135923368,1,E2f2
ENSMUSG00000053046,81.5858174097373,1.04057892875135,0.255864008726514,4.0669218540369,4.76382089874233e-05,0.0078137572252882,7,141503488,141557984,1,Brsk2
ENSMUSG00000075478,46.7031737689941,1.31437796328489,0.323762801485617,4.05969418739194,4.91370286439831e-05,0.0079985404126762,14,109146232,109151590,-1,Slitrk1
ENSMUSG00000055540,50.7581923476252,1.3582862118172,0.336598306450291,4.0353328753833,5.45249392603371e-05,0.0088088524051643,16,59473846,60425894,-1,Epha6
ENSMUSG00000038725,404.156304321492,1.23387039478788,0.307694069266755,4.01005582502201,6.07043939172314e-05,0.0094894761824525,15,44320890,44464765,1,Pkhd1l1
ENSMUSG00000026163,96.4846266389506,1.39433122028071,0.351196619163208,3.97022962123886,7.18033979963448e-05,0.0109421249131026,1,83231860,83385921,-1,Sphkap
ENSMUSG00000030256,133.112109719055,1.40510565765292,0.35434006031608,3.96541575457071,7.32681271729773e-05,0.0110867059758152,6,145803969,145811284,-1,Bhlhe41
ENSMUSG00000033597,85.6998659220555,1.19157902988243,0.300994042606633,3.95881267138465,7.5323285314671e-05,0.0113179820388555,17,24707575,24727645,1,Caskin1
ENSMUSG00000024109,261.142472551364,1.03218720731789,0.26120828002611,3.95158686093226,7.76346834373444e-05,0.0115842808542932,17,90341059,91400499,-1,Nrxn1
ENSMUSG00000007097,1291.54482142853,1.30727155327967,0.331345704489513,3.9453402762342,7.96867353743819e-05,0.0116478155305397,1,172099276,172125631,-1,Atp1a2
ENSMUSG00000074657,524.556348323974,1.32550539604298,0.33709783565747,3.93210888897502,8.42039065603688e-05,0.0122249279747476,10,127061565,127099217,-1,Kif5a
ENSMUSG00000069300,251.399953843927,-1.35509153482503,0.346821913677597,-3.90716814994775,9.33841679405546e-05,0.0133769707769246,13,22227384,22227846,1,H2bc11
ENSMUSG00000022579,61.8436396169559,1.06826486477402,0.273900297472518,3.90019607365052,9.61148156065821e-05,0.0135778524847298,15,75468477,75471330,1,Gpihbp1
ENSMUSG00000060882,41.8672363106403,1.21584400836996,0.311630719025524,3.90155377548121,9.55772229396666e-05,0.0135778524847298,6,21215502,21729804,1,Kcnd2
ENSMUSG00000064225,41.5043776222995,1.58164909456244,0.406217334124948,3.89360315696411,9.87661741212231e-05,0.0137804466450826,9,95441710,95450076,1,Paqr9
ENSMUSG00000026748,307.536973142233,1.01485902009564,0.260835214917775,3.89080523661485,9.99121060248589e-05,0.0138503962719751,2,16361115,16760650,1,Plxdc2
ENSMUSG00000054422,14.7135871355566,1.43330355260488,0.368737357538876,3.88705815481083,0.0001014664517065,0.0139757028706294,6,71176811,71182007,1,Fabp1
ENSMUSG00000092083,233.875175606329,1.10370493037063,0.284492422922467,3.879558263917,0.0001046463336574,0.0141417344106749,1,15357478,15793974,1,Kcnb2
ENSMUSG00000022894,247.660097938234,1.10761339389509,0.285772936890189,3.87585124731633,0.0001062525836738,0.0142690579087566,16,85653061,85698716,-1,Adamts5
ENSMUSG00000031425,308.13272596088,1.0580833099013,0.273846369469632,3.86378432531541,0.0001116438044894,0.0148079655991665,X,135723420,135740482,1,Plp1
ENSMUSG00000028957,1851.47091028094,1.28886971268593,0.334154231389066,3.85711025513023,0.000114735417566,0.0149480889933265,4,151088109,151129122,-1,Per3
ENSMUSG00000030854,36.2820351055946,1.48885026758367,0.386165476086875,3.85547222571684,0.0001155064447513,0.0149480889933265,7,46727543,46783432,-1,Ptpn5
ENSMUSG00000095217,680.260857520006,-1.42223386164873,0.368626553993237,-3.85819699162211,0.0001142265675493,0.0149480889933265,13,21938293,21938673,1,H2bc15
ENSMUSG00000096632,30.3707378305889,-1.52461596779747,0.395587751471013,-3.85405251332506,0.0001161786597424,0.0149480889933265,6,67919058,67919524,-1,Igkv9-124
ENSMUSG00000023033,42.8801355404812,1.14124401250653,0.296299567938235,3.85165601302674,0.0001173217481362,0.0150053119178843,15,100767739,100943819,1,Scn8a
ENSMUSG00000039717,25.6309090630819,1.41302240139749,0.367774993153014,3.84208395813796,0.0001219940888272,0.0155105738853963,3,13536715,14247347,1,Ralyl
ENSMUSG00000057715,28.4534922775288,1.44529016797885,0.376948493750422,3.83418475452453,0.0001259814270777,0.015923311315412,1,11484329,12046125,1,A830018L16Rik
ENSMUSG00000039323,419.323817198495,-1.0878443341455,0.28439399213913,-3.82513120605341,0.0001307024582952,0.0164234135753783,1,72863662,72891633,1,Igfbp2
ENSMUSG00000069274,1567.96181145413,-1.1383330168498,0.29774743030947,-3.82314976040816,0.0001317576976729,0.0164259265447484,13,23735432,23735822,-1,H4c6
ENSMUSG00000086040,158.738329396193,1.14241898658633,0.299886979301222,3.80949846254852,0.0001392489724888,0.0170002424537899,6,54406588,54480753,1,Wipf3
ENSMUSG00000066361,28.7354184200942,1.5462008601967,0.406052789074273,3.80788139325864,0.000140162466321,0.0170150899087,12,104112641,104120129,-1,Serpina3c
ENSMUSG00000067242,30.8682069987493,1.29586581814784,0.341128962920891,3.79875636196963,0.0001454239588029,0.0175546325999892,19,38252984,38300662,1,Lgi1
ENSMUSG00000097715,316.088851373588,-1.31130360053289,0.345600578983192,-3.79427489499856,0.0001480755505898,0.0177748567347774,13,12630627,12665175,-1,Gpr137b-ps
ENSMUSG00000024912,66.8066822415428,-1.32967951880696,0.351875595853698,-3.7788341518285,0.0001575643160718,0.0182301143375715,19,5497575,5505974,1,Fosl1
ENSMUSG00000104362,38.6060198074425,1.01770055949004,0.269407157659273,3.77755575736096,0.0001583750553497,0.0182301143375715,N/A,N/A,N/A,N/A,N/A
ENSMUSG00000026109,47.6585552471203,1.15759670182283,0.307287100787381,3.7671503257268,0.0001651215821274,0.0187723144718156,1,50939806,51226429,1,Tmeff2
ENSMUSG00000066000,29.0796152920948,1.17691290897064,0.312337515329649,3.76808052573671,0.0001645076397773,0.0187723144718156,4,147696394,147726970,-1,Zfp979
ENSMUSG00000013415,66.073067626654,-1.26716533377014,0.336643539763895,-3.76411599836095,0.0001671392901022,0.0188027325990951,11,95847989,95896766,-1,Igf2bp1
ENSMUSG00000031803,3371.38372126487,-1.07520532768774,0.285634247466362,-3.76427314730306,0.000167034225273,0.0188027325990951,8,72143400,72154433,-1,B3gnt3
ENSMUSG00000000197,70.9945511163481,1.13417377485308,0.301683641473724,3.75948052507137,0.0001702665304127,0.0190547757238508,14,123514046,123864556,-1,Nalcn
ENSMUSG00000067455,362.526796705452,-1.43265220527873,0.381691255228064,-3.75343208851537,0.000174429804218,0.0190569584575023,13,21919234,21920007,1,H4c11
ENSMUSG00000094091,628.964198568495,1.17169956460647,0.312494230051854,3.74950783703124,0.0001771819599375,0.0190569584575023,11,94172699,94177079,1,Ankrd40cl
ENSMUSG00000114279,295.384596792734,-1.39198799224405,0.370415650970268,-3.75790814615384,0.0001713397503653,0.0190569584575023,13,21906214,21906737,1,H2bc14
ENSMUSG00000031376,76.4788534382995,1.29794916047093,0.346484324215813,3.74605449585212,0.000179637583665,0.0191082809911481,X,72546692,72614611,1,Atp2b3
ENSMUSG00000032549,271.652467177134,1.30491674142863,0.348229253522442,3.74729213077022,0.0001787538623015,0.0191082809911481,9,102988986,103062475,1,Rab6b
ENSMUSG00000000031,14.5329604771139,1.35875336663506,0.362846920248237,3.74470139006688,0.0001806084557878,0.0191169157118918,7,142129262,142133957,-1,H19
ENSMUSG00000059857,91.0929457794843,1.26650506413885,0.338337325775384,3.74332054920734,0.0001816043129156,0.0191280974098925,3,109687356,110051327,-1,Ntng1
ENSMUSG00000030077,627.103680069008,1.20499605699402,0.322132031370781,3.74068996450415,0.0001835157820875,0.0192351395595826,6,103487547,103727172,1,Chl1
ENSMUSG00000053399,332.499323621208,1.27984150870199,0.342628579913555,3.73536121541552,0.0001874459342272,0.0195517028579655,8,114423758,114575370,-1,Adamts18
ENSMUSG00000038630,26.0309918540912,1.25996128313007,0.33758799092071,3.73224556861088,0.0001897803509168,0.019699567150489,4,58943628,58958355,1,Zkscan16
ENSMUSG00000036098,43.302517864944,1.08305386922113,0.292126920417869,3.70747710506066,0.0002093343352415,0.0213275510420815,19,10185636,10218112,-1,Myrf
ENSMUSG00000044748,11.6183604885714,-1.50663965038934,0.406391927184828,-3.70735624800961,0.0002094342285977,0.0213275510420815,8,22266615,22285201,1,Defb1
ENSMUSG00000074771,66.1262064711358,1.49975576608071,0.404929207836834,3.70374805535154,0.0002124372516226,0.0214863127460034,2,136343830,136404011,1,Ankef1
ENSMUSG00000024164,2542.13540664287,1.05529973242993,0.285088467019676,3.70165704513432,0.0002141960141649,0.021497845874535,17,57510970,57535136,-1,C3
ENSMUSG00000025175,76.4814043520648,1.02772976567976,0.277721379647521,3.70057849699628,0.0002151085243647,0.021497845874535,11,121325739,121341317,1,Fn3k
ENSMUSG00000008658,48.7899216894295,1.09839358303077,0.297181604447127,3.69603490456352,0.0002189928779728,0.021675946419904,16,5124665,7229391,1,Rbfox1
ENSMUSG00000045876,27.7539642771218,1.3131677749264,0.355393823119562,3.69496510490735,0.0002199169879247,0.021675946419904,18,37488174,37491657,1,Pcdhb8
ENSMUSG00000071478,82.821034351416,-1.26181428945012,0.341604789700262,-3.69378395003563,0.0002209415402401,0.0216774925805451,13,23758555,23759126,1,H2ac7
ENSMUSG00000022206,294.834981649628,1.30709346614639,0.354838756438425,3.68362655552596,0.0002299390411461,0.0224577280777584,15,11839982,11907373,-1,Npr3
ENSMUSG00000039488,45.8634675571695,1.06953768163987,0.290442364551234,3.68244378981153,0.0002310088137851,0.0224601193746635,9,9660896,10904780,-1,Cntn5
