GeneID,Base mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Gene name
ENSMUSG00000022657,41.2237037120577,1.9550037112365,0.438191164864867,4.46153155972325,8.1375958790198e-06,0.0053063906461108,16,45856020,45940614,-1,Cd96
ENSMUSG00000085881,276.243699804588,-1.00073980465765,0.224652280980725,-4.4546167093826,8.4043202044556e-06,0.0053322004540431,13,74156112,74158512,-1,Gm15912
ENSMUSG00000020108,990.275092466877,1.11488056421184,0.251359924350533,4.43539504991688,9.19035971810754e-06,0.0056774656416467,10,59785491,59787656,-1,Ddit4
ENSMUSG00000029417,20.5182311535024,1.9620877601935,0.443109019234031,4.42800230874381,9.51098838598929e-06,0.0057248833938743,5,92469206,92475938,-1,Cxcl9
ENSMUSG00000027073,9.77949482528674,1.71524419900972,0.390040270808189,4.3976079584183,1.09450447231174e-05,0.005745015292052,2,84810805,84813976,1,Prg2
ENSMUSG00000030492,138.609098747539,1.9181860814403,0.435857679164763,4.40094593518723,1.07779979646e-05,0.005745015292052,7,35148221,35165461,1,Slc7a9
ENSMUSG00000038298,43.0623314132748,1.97237022144547,0.447417683698416,4.40834212260362,1.04164910065643e-05,0.005745015292052,3,96736600,96778242,1,Pdzk1
ENSMUSG00000041831,25.8809192348254,1.39275354653809,0.315532418701352,4.41397924267274,1.01487693971183e-05,0.005745015292052,17,6926492,7005443,1,Sytl3
ENSMUSG00000092586,56.1415629235406,-1.80344881440863,0.40829331437953,-4.41704223628856,1.00060683825496e-05,0.005745015292052,17,35284364,35289026,1,Ly6g6c
ENSMUSG00000104418,21.4673974977446,-1.85556964911291,0.422078400405942,-4.39626772497309,1.10128088665534e-05,0.005745015292052,1,179752517,179752976,-1,Gm37070
ENSMUSG00000027843,161.368210505177,1.49446702773992,0.341007642031795,4.38250303962565,1.17323528589251e-05,0.0059873257252884,3,103767111,103819563,1,Ptpn22
ENSMUSG00000016283,114.427653831397,1.71089761856482,0.393282612305361,4.35030068717202,1.35950978962682e-05,0.0065556741675337,17,37791742,37794443,-1,H2-M2
ENSMUSG00000026726,460.95819591185,1.94579666360987,0.447425403082091,4.3488739132965,1.36838353230737e-05,0.0065556741675337,2,13281149,13496624,-1,Cubn
ENSMUSG00000054293,17.7892224539038,1.63462927635242,0.375453250759534,4.35374916329955,1.33828828667137e-05,0.0065556741675337,X,106192533,106217267,1,P2ry10b
ENSMUSG00000044352,49.7250249979064,1.32680841739893,0.306523330785132,4.32857236021945,1.5007902458861e-05,0.0070462102044352,11,53367400,53371101,-1,Sowaha
ENSMUSG00000053054,16.3104715277554,1.86355780389944,0.43189861549592,4.31480383830275,1.59744686486274e-05,0.0070854909850179,3,138019047,138036895,1,Adh6a
ENSMUSG00000073490,73.9949521428428,1.17251096508071,0.271761095848068,4.31449159940175,1.59970616488157e-05,0.0070854909850179,1,173550993,173569313,-1,Ifi207
ENSMUSG00000050914,277.753368320534,1.64694355178364,0.383128254199993,4.29867422652661,1.71822805985948e-05,0.0074695192046668,8,46449939,46458744,-1,Ankrd37
ENSMUSG00000106396,15.5909950643464,-1.44394149159884,0.337562331940904,-4.27755515047109,1.88957153020452e-05,0.0080650348493729,N/A,N/A,N/A,N/A,N/A
ENSMUSG00000032094,68.7575944247821,1.91002498235919,0.447375302004784,4.26940194016066,1.95997793523858e-05,0.0082161575053081,9,44893084,44898637,1,Cd3d
ENSMUSG00000073125,130.61776358458,-1.59402687885402,0.374041107797036,-4.26163554119025,2.02936211373565e-05,0.0083577676526218,X,72235813,72246536,1,Xlr3b
ENSMUSG00000039323,587.621005592313,-1.55778214153649,0.36725377436223,-4.24170491982477,2.21828221247982e-05,0.0089783060237868,1,72863662,72891633,1,Igfbp2
ENSMUSG00000020405,675.95464490161,1.87661653161535,0.446149524274781,4.20625021323468,2.59642761864277e-05,0.0095236153668186,11,43486876,43492367,-1,Fabp6
ENSMUSG00000025140,164.112522244798,-1.05061229552779,0.249376967288458,-4.21294840077405,2.52058660826214e-05,0.0095236153668186,11,120526538,120534595,-1,Pycr1
ENSMUSG00000033847,104.883195243517,-1.24137471510261,0.294954086170167,-4.20870492496392,2.56838532406625e-05,0.0095236153668186,7,13058580,13094597,1,Pla2g4c
ENSMUSG00000035686,411.500585924599,1.87750505416842,0.445109883112098,4.21807092001949,2.46401326213215e-05,0.0095236153668186,7,97062145,97066937,-1,Thrsp
ENSMUSG00000094335,161.015065195242,1.86020360988111,0.44074611804327,4.22057854562541,2.43676133481223e-05,0.0095236153668186,6,68098030,68098811,1,Igkv1-117
ENSMUSG00000120804,4.19323404900607,1.86883297461219,0.443459307808432,4.21421524299023,2.50648164544892e-05,0.0095236153668186,10,60217785,60227812,1,Gm56993
ENSMUSG00000033196,35.3446281995,-1.1679847003236,0.27954669611093,-4.17813809489674,2.93905196159727e-05,0.0104536734543175,11,67061853,67088343,1,Myh2
ENSMUSG00000004612,28.1655073074123,1.80834767313783,0.43415856142605,4.16517796447011,3.11109786134704e-05,0.0107401503375179,7,43086497,43087673,1,Nkg7
ENSMUSG00000076563,104.551083127293,1.85263136083575,0.444487336307101,4.16801832022441,3.07259244630106e-05,0.0107401503375179,6,69703557,69704122,-1,Igkv5-48
ENSMUSG00000054404,455.309672843293,1.18759555448559,0.285630289371243,4.15780678267646,3.21317611506082e-05,0.0107756156144361,11,82842175,82855666,1,Slfn5
ENSMUSG00000074151,476.745482703176,1.68559871812668,0.405189569118611,4.16002495274813,3.18212826949888e-05,0.0107756156144361,8,95160984,95253900,1,Nlrc5
ENSMUSG00000034792,38.5820955763522,1.12169930754711,0.270687308343249,4.143893241292,3.41458753313791e-05,0.0110231879171888,10,81338140,81360059,-1,Gna15
ENSMUSG00000056032,136.169149009451,1.84508150977582,0.44468550179953,4.14918296708401,3.33664044206811e-05,0.0110231879171888,11,116642993,116650199,1,BC018473
ENSMUSG00000027368,51.8968208170855,1.73733316716395,0.420390177799903,4.13266831365144,3.58576003974923e-05,0.0110757522280412,2,127178079,127180296,1,Dusp2
ENSMUSG00000040283,97.3925109169177,1.4194300762197,0.343423142891693,4.13318119526777,3.5777644464866e-05,0.0110757522280412,11,49056412,49077986,-1,Btnl9
ENSMUSG00000076522,41.3306153757727,1.81848777312412,0.439486891160036,4.13775202332926,3.50725120781932e-05,0.0110757522280412,6,68402559,68403056,1,Igkv16-104
ENSMUSG00000034226,47.8955595277097,-1.47666507053707,0.357988649190959,-4.1248935514416,3.70906262867956e-05,0.0112409250184711,2,119099682,119101753,-1,Rhov
ENSMUSG00000055413,71.4620564410993,1.48995833459375,0.361609202172118,4.12035513931573,3.78288850461861e-05,0.0112409250184711,17,35613102,35616776,1,H2-Q5
ENSMUSG00000086283,22.7855434578457,-1.61516842664675,0.391875804799027,-4.12163345342304,3.76195438571592e-05,0.0112409250184711,11,102507430,102515267,-1,2810433D01Rik
ENSMUSG00000076677,137.818502138018,1.81515162137749,0.442652105079446,4.10062801136281,4.12030433777411e-05,0.0120905180411559,12,114355332,114355789,-1,Ighv6-3
ENSMUSG00000022389,2431.07168777374,1.55545319180553,0.380283760265701,4.09024353477189,4.30920474884219e-05,0.0124887137628482,15,81686622,81711064,1,Tef
ENSMUSG00000073412,34.1265717866456,1.17348749741635,0.287340887025515,4.08395585314718,4.42754458458793e-05,0.0126751962345368,17,35404071,35407415,-1,Lst1
ENSMUSG00000029762,854.041477360698,-1.26450872615755,0.310360463276742,-4.07432284643169,4.61484260936024e-05,0.0130522205126183,6,34331054,34345398,1,Akr1b8
ENSMUSG00000024486,514.661227714966,-1.06923924960505,0.263355264123107,-4.06006408554349,4.90592487928398e-05,0.0131538960843772,18,36637980,36648858,-1,Hbegf
ENSMUSG00000040710,312.838213792753,1.29258330100023,0.318349883387668,4.06026001092076,4.90180981363459e-05,0.0131538960843772,1,95515407,95595296,-1,St8sia4
ENSMUSG00000079017,286.405335179272,1.64499140679165,0.405282551768622,4.05887546753007,4.93095998051199e-05,0.0131538960843772,12,103408426,103409939,-1,Ifi27l2a
ENSMUSG00000013415,37.3709533348962,-1.20070634898135,0.296369400238781,-4.05138434674417,5.0915491506463e-05,0.0134296759900474,11,95847989,95896766,-1,Igf2bp1
ENSMUSG00000002384,63.4669634083537,-1.46036943959125,0.360980787314248,-4.04556001569119,5.21981903510025e-05,0.013480083786488,4,122998958,123025892,1,Bmp8b
ENSMUSG00000112527,18.596420387888,-1.36063442349334,0.337539845061666,-4.03103350137747,5.55321267684028e-05,0.0140173836117017,N/A,N/A,N/A,N/A,N/A
ENSMUSG00000056290,138.236260558006,1.78964166638605,0.447442893920402,3.99970966284788,6.34202405810834e-05,0.0156714752383256,19,11420917,11444419,1,Ms4a4b
ENSMUSG00000053835,177.886694180273,1.30127788280994,0.327869289007245,3.96889225810103,7.2207518514562e-05,0.017656994761764,17,36316587,36331452,-1,H2-T24
ENSMUSG00000028460,17.5122213700417,1.76563711616747,0.445809293057705,3.96052110995122,7.47863810060597e-05,0.0177448428007298,4,43482081,43483734,-1,Sit1
ENSMUSG00000076613,81.8317625945225,1.65816645723009,0.418287520734317,3.96417864515568,7.36490852242297e-05,0.0177448428007298,12,113266585,113271553,-1,Ighg2b
ENSMUSG00000121092,50.6129770373558,1.30416401803516,0.330430082304242,3.94686830248813,7.91800815571234e-05,0.0184771512280136,8,129231424,129231957,1,Gm56862
ENSMUSG00000020038,803.911081501003,-1.12911612347096,0.287975698116422,-3.92087294468329,8.82287751225015e-05,0.0199151009230839,10,84967564,85020928,-1,Cry1
ENSMUSG00000102037,19.5583719587166,1.49336781167775,0.3815658307068,3.91378811072125,9.08593729601891e-05,0.0203135598118137,9,88838953,88844472,1,Bcl2a1a
ENSMUSG00000025163,38.3671379077621,1.51379327045219,0.387417696101253,3.90739319779692,9.32972594383175e-05,0.0206618223142878,11,120927573,120930244,-1,Cd7
ENSMUSG00000108129,20.7692159258143,1.71933108298137,0.440445627228136,3.90361710207379,9.47656658727782e-05,0.0207908785641446,6,125242425,125267691,1,4930417O13Rik
ENSMUSG00000076605,9.08420522825088,1.69240653597689,0.436029164757544,3.88140673323529,0.0001038539807387,0.0225738166466872,6,70699900,70699942,1,Igkj2
ENSMUSG00000025716,619.556619928791,-1.05081066668822,0.270944217580399,-3.87832844735431,0.000105176655639,0.0226515779002511,2,22232316,22508264,1,Myo3a
ENSMUSG00000033731,13.0776520961773,-1.53671266477664,0.397716896509263,-3.86383550275153,0.0001116204041825,0.0236062071007791,12,99307238,99328087,1,3300002A11Rik
ENSMUSG00000047501,1889.49912485294,-1.29099305857918,0.33465987991272,-3.85762720920081,0.0001144930946149,0.0239975481793301,5,134973973,134975788,-1,Cldn4
ENSMUSG00000096672,7.28668350883307,1.71901984982073,0.446798987146678,3.84741214566898,0.0001193720621291,0.0247987536148776,12,115459245,115459678,-1,Ighv1-63
ENSMUSG00000096638,59.0491345395507,1.67803192978046,0.43674831220745,3.84210283790042,0.0001219847028793,0.0249007904355982,12,113842716,113843161,-1,Ighv2-9
ENSMUSG00000105906,170.489315568333,1.65184928555845,0.430553357387181,3.83657276668963,0.0001247632404831,0.0252484230201911,16,18880368,18880821,-1,Iglc1
ENSMUSG00000034652,52.5073464517013,1.02627868688361,0.26775694823062,3.83287415570509,0.0001266547535357,0.0254121396517253,11,114780867,114795480,1,Cd300a
ENSMUSG00000048852,13.8330944311783,1.66424489997077,0.434560743144504,3.82971753943582,0.000128290429778,0.0255221850765993,11,48795483,48883053,-1,Gm12185
ENSMUSG00000000686,58.3645660012879,1.4441622390673,0.377787784251908,3.82268114340177,0.0001320084356786,0.0258386981352745,11,77405947,77429433,1,Abhd15
ENSMUSG00000030579,179.951713743525,1.11194785539647,0.291895422583932,3.80940490794005,0.0001393016689431,0.0270256750284387,7,30113185,30117010,1,Tyrobp
ENSMUSG00000079563,51.3517637056927,1.66247083629084,0.43791889431857,3.79629848782329,0.0001468726446619,0.0282609453560664,17,32631433,32643141,-1,Pglyrp2
ENSMUSG00000076508,12.1984320609277,1.3763994224526,0.363093256998712,3.79076007588179,0.0001501869784723,0.0286637343060082,6,67838137,67838643,1,Igkv17-127
ENSMUSG00000018983,606.647808957594,-1.04302842899022,0.27589102326155,-3.78058124784078,0.0001564626480045,0.0287821401217903,4,135899705,135923368,1,E2f2
ENSMUSG00000034579,301.332237662691,-1.11587567451409,0.295082665511776,-3.78156972582167,0.0001558425578263,0.0287821401217903,11,3438284,3449350,1,Pla2g3
ENSMUSG00000034855,21.289273799844,1.51483221848064,0.400433478693948,3.78298094210656,0.0001549612835473,0.0287821401217903,5,92494497,92496748,-1,Cxcl10
ENSMUSG00000094344,105.181321052082,-1.67000791091152,0.4418213294178,-3.77982636807538,0.0001569377608344,0.0287821401217903,4,32964888,32965232,1,Gm11942
ENSMUSG00000028976,145.569611679047,1.52382401143807,0.405089335373707,3.76169866341284,0.0001687632978495,0.0302421253207407,4,150203740,150228626,1,Slc2a5
ENSMUSG00000068606,5.61351994715244,1.6683276726554,0.444687939566241,3.7516818519583,0.0001756522757347,0.0310032870140931,18,60401377,60406344,-1,Gm4841
ENSMUSG00000061947,35.2035310435902,1.53979504784379,0.410870146334735,3.74764402227783,0.0001785033448932,0.0312713882191715,12,103581045,103597703,-1,Serpina10
ENSMUSG00000038304,15.9854225367089,1.47246713181879,0.39310335641058,3.74575059664679,0.0001798552072985,0.0312748221580176,3,96706079,96736667,-1,Cd160
ENSMUSG00000024397,81.8343178292969,1.25878860611998,0.336555592652654,3.74021003840256,0.0001838665458941,0.0317372585651835,17,35389967,35395044,-1,Aif1
ENSMUSG00000002033,92.6762834687253,1.67173694104997,0.447268140781374,3.73766156947699,0.0001857397300187,0.0318265705269393,9,44880870,44891729,-1,Cd3g
ENSMUSG00000121138,10.3434432868437,-1.60074743611129,0.429421851281859,-3.72768044134905,0.0001932501945175,0.0326370382467655,6,58724837,58757596,-1,Gm56984
ENSMUSG00000095079,5732.51690687472,1.62198096955977,0.435442122751943,3.72490598591849,0.0001953880259988,0.0327623850737436,12,113218450,113223856,-1,Igha
ENSMUSG00000005696,7.18234105914084,1.64996653846847,0.444502712083707,3.71193806835031,0.000205678319184,0.0337643254744483,X,41591330,41618207,1,Sh2d1a
ENSMUSG00000024677,261.262309272454,1.54102998454881,0.414990460608171,3.71341062223556,0.0002044847025164,0.0337643254744483,19,11493876,11508620,1,Ms4a6b
ENSMUSG00000066687,2482.43088136497,1.42428600475203,0.383571785752722,3.71321890101224,0.0002046397378487,0.0337643254744483,9,48565597,48747522,-1,Zbtb16
ENSMUSG00000026536,22.705091403845,1.11072618580306,0.299522910437406,3.70831795197577,0.0002086405781569,0.033778190153342,1,173723911,173740612,-1,Ifi211
ENSMUSG00000031362,8.42491900206135,1.59727230741058,0.430662285196236,3.70887436006327,0.0002081826907296,0.033778190153342,X,72277294,72286736,-1,Xlr4c
ENSMUSG00000013707,65.0794082233554,1.52643553102424,0.412236392366825,3.70281605236337,0.0002132194836621,0.0342830642395065,3,95046832,95049671,-1,Tnfaip8l2
ENSMUSG00000086126,18.2311579608566,-1.49059037804345,0.403022601918582,-3.69852800053278,0.0002168534308599,0.0346301652342714,6,52285374,52291878,-1,Evx1os
ENSMUSG00000106567,17.3635176239649,1.59951914136455,0.433101717743662,3.6931720097939,0.0002214741073742,0.0349852434326847,16,18870082,18925657,1,2010309G21Rik
ENSMUSG00000054072,169.638941193928,1.39504691439256,0.379215617055195,3.67876968049422,0.0002343617912771,0.0364347221869607,18,60509099,60525706,1,Iigp1
ENSMUSG00000105775,9.88685444661638,-1.60845988891331,0.438243532106648,-3.67024216234614,0.000242320790661,0.0374242142155827,5,28743568,28744566,1,Gm10290
ENSMUSG00000063286,686.818115557838,1.40957907317347,0.384324941916208,3.66767523894087,0.0002447657938745,0.0374847979455404,7,106103599,106110878,-1,Gvin-ps7
ENSMUSG00000090272,291.893884120068,1.16021268386446,0.316528680688759,3.66542672006802,0.0002469265111223,0.0374847979455404,1,173676692,173708447,-1,Mndal
ENSMUSG00000094134,4.80998221736533,1.63938467853655,0.447329050543343,3.66482945059188,0.0002475034582133,0.0374847979455404,12,113790266,113790749,-1,Ighv5-15
ENSMUSG00000038550,175.431400185091,1.62984427140177,0.445411969105952,3.65918382182961,0.0002530198041947,0.0375824626353477,3,95785815,95789563,-1,Ciart
ENSMUSG00000044583,50.177764129039,1.16254860255853,0.318626271359007,3.64862758365787,0.0002636449645938,0.0375824626353477,X,166087925,166113554,-1,Tlr7
ENSMUSG00000063522,2752.9955780672,-1.4500908222437,0.39725792392603,-3.65025021505603,0.000261984973414,0.0375824626353477,15,74748836,74768870,-1,Ly6m
ENSMUSG00000068227,118.53048880289,1.54390177761977,0.421760185631759,3.66061527431079,0.000251610322163,0.0375824626353477,15,78363456,78379471,-1,Il2rb
ENSMUSG00000076523,57.9420946165436,1.61249495610812,0.441126983913556,3.65539859249261,0.0002567826980499,0.0375824626353477,6,68414424,68414909,1,Igkv15-103
ENSMUSG00000095794,56.3969167519043,1.63367138036657,0.447439627060707,3.65115488562867,0.0002610637333478,0.0375824626353477,6,70348423,70348977,1,Igkv6-17
ENSMUSG00000062545,57.4137871376565,1.24536822476697,0.34166607932079,3.64498643600408,0.0002674059047157,0.0375889437916312,4,128509236,128512412,-1,Tlr12
ENSMUSG00000026628,819.404810997596,-1.00050347647224,0.275177083857393,-3.63585318387462,0.0002770621042662,0.0380312051951982,1,190902493,190950236,-1,Atf3
ENSMUSG00000055435,515.575399311005,1.09746417190832,0.301741189390488,3.63710428173619,0.0002757203238625,0.0380312051951982,8,116409681,116434533,-1,Maf
ENSMUSG00000076620,6.95885249245963,1.59180871515767,0.437986606047471,3.63437761150428,0.0002786524938689,0.0380312051951982,12,113393088,113393187,-1,Ighj2
ENSMUSG00000076607,15.2890279160716,1.51603952276014,0.417474410584838,3.63145496902752,0.0002818278381027,0.0380486001373857,6,70700532,70700569,1,Igkj4
ENSMUSG00000095788,7.93899109193988,1.53028798319687,0.421418610658938,3.63127765241332,0.0002820215729033,0.0380486001373857,3,15436713,15491580,-1,Sirpb1a
ENSMUSG00000003418,104.825976691979,1.27110950489963,0.351262908593258,3.61868410755404,0.0002961048114012,0.0391736893748284,2,13655832,13798875,-1,St8sia6
ENSMUSG00000038147,175.444637602483,1.31957005389653,0.364732414042582,3.6179127576593,0.0002969884644814,0.0391736893748284,1,171667265,171718285,1,Cd84
ENSMUSG00000086109,5.71665136306276,1.50864819205963,0.416553606072907,3.62173840308942,0.0002926299561031,0.0391736893748284,2,6454891,6483447,1,Gm13391
ENSMUSG00000076937,259.060655424385,1.61373127071759,0.447285528521574,3.60783250925086,0.000308765700629,0.040493155431665,16,19017146,19019101,-1,Iglc2
ENSMUSG00000032080,54.1345779154331,1.60171683656669,0.445481116257742,3.59547639195548,0.0003237984928039,0.0419954122573067,9,46151994,46154757,1,Apoa4
ENSMUSG00000022615,46.3617953758885,-1.12336403446805,0.313464211024766,-3.58370746949258,0.0003387514602129,0.0425250830400984,15,89256134,89261242,-1,Tymp
ENSMUSG00000032093,102.928884152445,1.60370073519104,0.447302070221899,3.58527456489409,0.0003367237624232,0.0425250830400984,9,44910038,44920925,-1,Cd3e
ENSMUSG00000051262,62.6027809637517,1.56668634199744,0.436473838120199,3.58941637543461,0.0003314191236939,0.0425250830400984,6,85709495,85742736,-1,Nat8f3
ENSMUSG00000076757,13.7386767295385,1.49871864806359,0.417862632575283,3.58662998609615,0.0003349791189362,0.0425250830400984,13,19528728,19536926,1,Trgc4
ENSMUSG00000094006,32.1683245956877,1.58408079015102,0.44157664687693,3.58732917910062,0.0003340824562684,0.0425250830400984,6,69415202,69415741,-1,Igkv4-59
ENSMUSG00000096499,28.9606911821695,1.54781679469447,0.431891677388303,3.58380787528552,0.0003386212012738,0.0425250830400984,12,114476950,114477427,-1,Ighv1-5
ENSMUSG00000060586,2007.64215584511,1.1707383153323,0.326934541898815,3.58095632395624,0.0003423388832671,0.0427468366207289,17,34524841,34535648,1,H2-Eb1
ENSMUSG00000035299,1479.9344194802,-1.44163551017581,0.402773463759889,-3.57927132715781,0.0003445535933041,0.0427957439302375,X,168468195,168773794,1,Mid1
ENSMUSG00000044811,53.5220133287294,1.02043329414874,0.285211601705025,3.57781130938742,0.0003464834284812,0.0428089393873494,11,114887547,114895058,-1,Cd300c2
ENSMUSG00000007888,8.37623737958348,-1.37473964542939,0.384940290207649,-3.5713062009898,0.0003552053303684,0.0432043789139905,8,70945808,70956731,1,Crlf1
ENSMUSG00000032323,20.7140460777067,1.57841452025803,0.441745830557899,3.57312828117604,0.0003527418469986,0.0432043789139905,9,57913694,57934306,1,Cyp11a1
ENSMUSG00000079018,361.116840834971,1.05208169694837,0.29452992434779,3.57207064537875,0.0003541698358394,0.0432043789139905,15,74915867,74920679,-1,Ly6c1
ENSMUSG00000040247,62.7487476086256,1.45152280398503,0.40685675122272,3.56765077542106,0.0003601961225227,0.0435855875062945,19,4233410,4241283,-1,Tbc1d10c
ENSMUSG00000039997,330.442813156623,1.14419041880423,0.32083482535723,3.56629121396108,0.0003620690186848,0.0435875395570634,1,173747973,173770238,-1,Ifi203
ENSMUSG00000074934,3027.88118698166,-1.0860643842255,0.305006155995461,-3.56079496389464,0.0003697337160731,0.044283158085796,2,113576509,113588991,-1,Grem1
ENSMUSG00000017146,413.182284081957,-1.03046655976613,0.289510756130232,-3.55933773770599,0.0003717911581604,0.0443035402934887,11,101379590,101442781,-1,Brca1
ENSMUSG00000030365,28.4585171855138,1.52734684735456,0.429813739187239,3.55350866690002,0.0003801286716267,0.0448418118916514,6,128864551,128875130,1,Clec2i
ENSMUSG00000022901,69.7940457302533,1.09420888747855,0.308747023438695,3.54403056357179,0.0003940595613501,0.0449055737994947,16,36424231,36486443,-1,Cd86
ENSMUSG00000034266,28.1543681880863,1.30025592045304,0.366867750297797,3.54420883110491,0.0003937931991215,0.0449055737994947,12,85733443,85755861,1,Batf
ENSMUSG00000043505,89.063805078896,1.16767128893442,0.329325787234578,3.54564183612712,0.000391658147641,0.0449055737994947,6,48723131,48731144,1,Gimap5
ENSMUSG00000046805,672.065756095014,1.22490728026411,0.345082588550314,3.54960615489157,0.0003858078792779,0.0449055737994947,19,12438143,12442649,1,Mpeg1
