GeneID,Base mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Gene name,Gene description
ENSMUSG00000027350,377982.121206354,1.41178680485028,0.257652881433007,5.47941399684039,4.26736809924938e-08,7.2144830023703e-05,2,132623198,132636999,1,Chgb,chromogranin B [Source:MGI Symbol;Acc:MGI:88395]
ENSMUSG00000032323,4327.88704430993,-1.69467390228185,0.308647016840764,-5.49065375595761,4.00448706506011e-08,7.2144830023703e-05,9,57913694,57934306,1,Cyp11a1,"cytochrome P450, family 11, subfamily a, polypeptide 1 [Source:MGI Symbol;Acc:MGI:88582]"
ENSMUSG00000043811,8288.18899024149,1.264721538322,0.229721612513333,5.50545298931591,3.68220213146229e-08,7.2144830023703e-05,16,17945506,17970272,1,Rtn4r,reticulon 4 receptor [Source:MGI Symbol;Acc:MGI:2136886]
ENSMUSG00000047117,4576.79832150561,-1.6617771146855,0.304046298091121,-5.46553970602028,4.61500469254785e-08,7.2144830023703e-05,13,96552642,96607775,-1,Ankdd1b,ankyrin repeat and death domain containing 1B [Source:MGI Symbol;Acc:MGI:2444730]
ENSMUSG00000086254,2401.27858423006,1.66546145323972,0.304458304593375,5.47024478594552,4.49414431194238e-08,7.2144830023703e-05,7,124224888,124308560,-1,3100003L05Rik,RIKEN cDNA 3100003L05 gene [Source:MGI Symbol;Acc:MGI:1920326]
ENSMUSG00000067219,114161.284199301,0.786310077593501,0.144279354028682,5.44991404270626,5.03941706491545e-08,7.38558067220015e-05,5,72805138,72828421,1,Nipal1,NIPA-like domain containing 1 [Source:MGI Symbol;Acc:MGI:1917951]
ENSMUSG00000049717,41277.4782532249,0.701496873141669,0.129801943223518,5.40436341491205,6.50389608860001e-08,8.97116819891657e-05,8,10019049,10027686,-1,Lig4,"ligase IV, DNA, ATP-dependent [Source:MGI Symbol;Acc:MGI:1335098]"
ENSMUSG00000056553,181561.421905928,0.916790420525406,0.170294931612433,5.38354495841304,7.3032995077521e-08,9.51417056429327e-05,12,116449340,117240469,1,Ptprn2,protein tyrosine phosphatase receptor type N polypeptide 2 [Source:MGI Symbol;Acc:MGI:107418]
ENSMUSG00000025515,40614922.6976104,1.42152814556465,0.264948327913262,5.36530332824,8.08132935471488e-08,9.97363642308996e-05,7,141276583,141308430,1,Muc2,mucin 2 [Source:MGI Symbol;Acc:MGI:1339364]
ENSMUSG00000003849,66908.174315526,1.0915103728577,0.204731808816125,5.3314156660337,9.74500749610199e-08,0.000114255340388,8,108114857,108129838,-1,Nqo1,"NAD(P)H dehydrogenase, quinone 1 [Source:MGI Symbol;Acc:MGI:103187]"
ENSMUSG00000020142,100689.339856236,0.976333576623314,0.184311253803148,5.29720001615354,1.17591866633217e-07,0.0001313053181277,11,20252180,20282713,-1,Slc1a4,"solute carrier family 1 (glutamate/neutral amino acid transporter), member 4 [Source:MGI Symbol;Acc:MGI:2135601]"
ENSMUSG00000032449,399239.636747263,-0.642986657379356,0.122953383126138,-5.22951578095022,1.69954594389553e-07,0.0001541265448748,9,96957014,96993210,-1,Slc25a36,"solute carrier family 25, member 36 [Source:MGI Symbol;Acc:MGI:1924909]"
ENSMUSG00000041293,30488.2066573203,-1.52025370627135,0.290185803625564,-5.23889758657174,1.61538646626524e-07,0.0001541265448748,17,43581220,43635628,1,Adgrf1,adhesion G protein-coupled receptor F1 [Source:MGI Symbol;Acc:MGI:1924846]
ENSMUSG00000051314,45071.5760655032,1.04226158895416,0.198887237790526,5.24046490128191,1.60172552147726e-07,0.0001541265448748,7,30517773,30523200,-1,Ffar2,free fatty acid receptor 2 [Source:MGI Symbol;Acc:MGI:2441731]
ENSMUSG00000055373,131368.859892637,-1.50959131086499,0.288542151572933,-5.23178780859483,1.67878396165909e-07,0.0001541265448748,4,25609332,25800244,-1,Fut9,fucosyltransferase 9 [Source:MGI Symbol;Acc:MGI:1330859]
ENSMUSG00000092216,800.410172551628,-1.44952259716137,0.277235058897109,-5.2284967237832,1.70893861859584e-07,0.0001541265448748,7,19585928,19592275,1,Gm19345,"predicted gene, 19345 [Source:MGI Symbol;Acc:MGI:5011530]"
ENSMUSG00000033453,85632.2788618555,-1.0011710344582,0.200326834924243,-4.9976880772704,5.80217384879532e-07,0.0005039080540014,9,30810451,30833748,-1,Adamts15,ADAM metallopeptidase with thrombospondin type 1 motif 15 [Source:MGI Symbol;Acc:MGI:2449569]
ENSMUSG00000032068,144741.057028207,1.52302981872794,0.305412280819195,4.98679953092513,6.13877032582529e-07,0.0005100916152342,9,50405825,50416782,1,Plet1,placenta expressed transcript 1 [Source:MGI Symbol;Acc:MGI:1923759]
ENSMUSG00000099759,1873.07080543004,1.19026973070017,0.238936707382559,4.9815272995892,6.30843824546591e-07,0.0005100916152342,12,20854368,20865839,-1,1700030C10Rik,RIKEN cDNA 1700030C10 gene [Source:MGI Symbol;Acc:MGI:1916763]
ENSMUSG00000025059,167742.072658862,-1.28430520089997,0.263179377344693,-4.87996139309155,1.06106609554723e-06,0.0008293646291495,X,84745543,84820425,-1,Gk,glycerol kinase [Source:MGI Symbol;Acc:MGI:106594]
ENSMUSG00000033717,112774.353648834,1.04781659943433,0.215637805803414,4.85915072048902,1.17890363374348e-06,0.0008762323048647,19,54032582,54037413,1,Adra2a,"adrenergic receptor, alpha 2a [Source:MGI Symbol;Acc:MGI:87934]"
ENSMUSG00000074004,49744.4695151906,1.44312454073953,0.297163089546641,4.8563384602751,1.19576245279847e-06,0.0008762323048647,7,97841624,97848688,-1,B3gnt6,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6 [Source:MGI Symbol;Acc:MGI:3039603]"
ENSMUSG00000047139,588493.085784074,0.939801067768248,0.1941479827729,4.84064296906737,1.29419707618636e-06,0.0009196250678634,10,43454280,43460261,1,Cd24a,CD24a antigen [Source:MGI Symbol;Acc:MGI:88323]
ENSMUSG00000085683,130260.125895836,0.71704760114761,0.149317921042396,4.80215366073853,1.56968161813683e-06,0.0010825724783438,11,66847464,66855842,1,Tmem238l,transmembrane protein 238 like [Source:MGI Symbol;Acc:MGI:1918826]
ENSMUSG00000074272,6212940.52972268,0.728445622826896,0.152461924132793,4.77788554073623,1.77148165576587e-06,0.0011868420956015,7,25161132,25177028,-1,Ceacam1,CEA cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:1347245]
ENSMUSG00000035239,27811.599942636,-1.14980772943812,0.242886823672079,-4.73392385825949,2.20220368607302e-06,0.0013956614658034,7,99460646,99477624,-1,Neu3,neuraminidase 3 [Source:MGI Symbol;Acc:MGI:1355305]
ENSMUSG00000104445,1208.89434924692,1.26090264745295,0.266052119622964,4.73930690437587,2.14450485830397e-06,0.0013956614658034,3,88150181,88162016,-1,Rhbg,Rhesus blood group-associated B glycoprotein [Source:MGI Symbol;Acc:MGI:1927379]
ENSMUSG00000060227,87505.6373054085,1.05636512268427,0.223731513555132,4.72157500701821,2.34025294359182e-06,0.0014441208230074,2,121697451,121766701,1,Golm2,golgi membrane protein 2 [Source:MGI Symbol;Acc:MGI:2443129]
ENSMUSG00000023914,1113213.23781194,0.77960652976301,0.165631311220486,4.70687893501738,2.5153818776917e-06,0.0015123894782049,17,43785215,43813703,-1,Mep1a,meprin 1 alpha [Source:MGI Symbol;Acc:MGI:96963]
ENSMUSG00000032667,276777.221194546,0.636976088822726,0.136772369625998,4.65719860352299,3.2054119258475e-06,0.0018790926062299,6,5264147,5298455,-1,Pon2,paraoxonase 2 [Source:MGI Symbol;Acc:MGI:106687]
ENSMUSG00000058057,6705.89762529237,-1.44337401259592,0.310269742330137,-4.6519973290213,3.28735338484975e-06,0.0018801255980815,15,100232810,100238256,1,Tmt1a3,thiol methyltransferase 1A3 [Source:MGI Symbol;Acc:MGI:3710670]
ENSMUSG00000040412,637879.113854624,1.00527774461228,0.216366846934526,4.64617273327686,3.381498947951e-06,0.0018879230673929,3,108363010,108443852,-1,Elapor1,endosome-lysosome associated apoptosis and autophagy regulator 1 [Source:MGI Symbol;Acc:MGI:1923930]
ENSMUSG00000023247,1546311.77525383,1.13312792420773,0.245213537600317,4.62098436854927,3.81923554096363e-06,0.0020353921409103,4,119494901,119496668,1,Guca2a,guanylate cyclase activator 2a (guanylin) [Source:MGI Symbol;Acc:MGI:102738]
ENSMUSG00000030717,298675.955343294,1.20391070649787,0.260496580138303,4.62159889338543,3.80793731835061e-06,0.0020353921409103,7,126222421,126230033,-1,Nupr1,nuclear protein transcription regulator 1 [Source:MGI Symbol;Acc:MGI:1891834]
ENSMUSG00000046324,371092.043765109,0.726951108286549,0.157701555918522,4.6096635131624,4.03321215029406e-06,0.0021016620380499,19,29585614,29625815,-1,Ermp1,endoplasmic reticulum metallopeptidase 1 [Source:MGI Symbol;Acc:MGI:106250]
ENSMUSG00000026418,62666.7593645175,-1.38576237864488,0.302549507396406,-4.5802830438234,4.6434708314194e-06,0.00232782442143,1,135707172,135738727,1,Tnni1,"troponin I, skeletal, slow 1 [Source:MGI Symbol;Acc:MGI:105073]"
ENSMUSG00000032773,44736.9162571659,0.857320259015079,0.187217228062725,4.57928080597286,4.66577456638712e-06,0.00232782442143,19,8641153,8660951,1,Chrm1,"cholinergic receptor, muscarinic 1, CNS [Source:MGI Symbol;Acc:MGI:88396]"
ENSMUSG00000053862,55870.7237806751,1.0684042562546,0.233612811896361,4.57339752722372,4.79878427197399e-06,0.0023400783279189,9,65319996,65330237,-1,Slc51b,"solute carrier family 51, beta subunit [Source:MGI Symbol;Acc:MGI:3582052]"
ENSMUSG00000074483,1030.62741999765,-1.38076771798551,0.302375515891114,-4.56640053648632,4.9617029792018e-06,0.0023400783279189,3,88290808,88291771,-1,Bglap,bone gamma carboxyglutamate protein [Source:MGI Symbol;Acc:MGI:88156]
ENSMUSG00000097604,7445.56506115173,-1.41452950212641,0.309849173797542,-4.56521953823467,4.98971881086388e-06,0.0023400783279189,9,57905324,57914734,1,Gm17322,"predicted gene, 17322 [Source:MGI Symbol;Acc:MGI:4936956]"
ENSMUSG00000106658,5921.59673765691,1.20019506685133,0.263883735677494,4.54819643874584,5.4107619063917e-06,0.0024877834498623,5,3320039,3377200,1,Gm36548,"predicted gene, 36548 [Source:MGI Symbol;Acc:MGI:5595707]"
ENSMUSG00000097726,6753.29680817386,0.740254660105819,0.162966677854874,4.54236823042459,5.56257663885377e-06,0.00250840114624,5,28663272,29138993,1,9530036O11Rik,RIKEN cDNA 9530036O11Rik [Source:MGI Symbol;Acc:MGI:2444607]
ENSMUSG00000053297,98825.5365193742,-1.39890853859408,0.309169399525676,-4.52473155732835,6.04722118074927e-06,0.0026754960276866,6,48603698,48610623,1,AI854703,expressed sequence AI854703 [Source:MGI Symbol;Acc:MGI:2141510]
ENSMUSG00000051076,7348.25867960662,-1.39820474502649,0.309456243628199,-4.51826315938347,6.23489630145395e-06,0.002707445988385,3,100732775,100804238,1,Vtcn1,V-set domain containing T cell activation inhibitor 1 [Source:MGI Symbol;Acc:MGI:3039619]
ENSMUSG00000020019,62454.3604104516,1.0112923726892,0.224423658658872,4.50617541275533,6.60065282972665e-06,0.0027460180400635,10,93476543,93583069,1,Ntn4,netrin 4 [Source:MGI Symbol;Acc:MGI:1888978]
ENSMUSG00000039313,10758.8873543443,-1.38754879363182,0.308084316523657,-4.50379561442323,6.67504065348734e-06,0.0027460180400635,9,89469269,89505178,-1,Minar1,membrane integral NOTCH2 associated receptor 1 [Source:MGI Symbol;Acc:MGI:2667167]
ENSMUSG00000060508,129388.547119956,-0.957921961662936,0.212638839212815,-4.50492471276247,6.6396478194048e-06,0.0027460180400635,7,19725390,19807231,1,Nlrp9b,"NLR family, pyrin domain containing 9B [Source:MGI Symbol;Acc:MGI:2675377]"
ENSMUSG00000001739,206659.363385325,1.04610764916452,0.234344551801485,4.46397256143886,8.04538718523746e-06,0.0032526945535626,5,136995470,137004712,1,Cldn15,claudin 15 [Source:MGI Symbol;Acc:MGI:1913103]
ENSMUSG00000028007,104251.025751024,0.799400404420893,0.17931050322378,4.45819062491413,8.26543826685804e-06,0.003285021388467,3,117575296,117662585,-1,Snx7,sorting nexin 7 [Source:MGI Symbol;Acc:MGI:1923811]
ENSMUSG00000085723,1926.69743014639,-1.22095969463061,0.274148520124234,-4.45364320798563,8.44253516535984e-06,0.003299483451542,10,93510077,93521284,-1,Gm15915,predicted gene 15915 [Source:MGI Symbol;Acc:MGI:3801763]
ENSMUSG00000019278,477380.342873533,0.938827943771142,0.2130992894604,4.40558927318997,1.05496692245947e-05,0.0040083187216082,8,123912981,123928551,1,Dpep1,dipeptidase 1 [Source:MGI Symbol;Acc:MGI:94917]
ENSMUSG00000042115,16547.1819158126,0.984061782132786,0.223417055389457,4.40459561342523,1.05981389713723e-05,0.0040083187216082,1,132226364,132235095,1,Klhdc8a,kelch domain containing 8A [Source:MGI Symbol;Acc:MGI:2442630]
ENSMUSG00000041372,221521.302821985,-1.12000813168682,0.2577132102447,-4.34594769365282,1.38675615239352e-05,0.0051615944472183,6,120180034,120271520,-1,B4galnt3,"beta-1,4-N-acetyl-galactosaminyl transferase 3 [Source:MGI Symbol;Acc:MGI:3041155]"
ENSMUSG00000029201,1106676.13705132,0.903823547986955,0.208302350331271,4.33899831926799,1.43133617244576e-05,0.0052442815480751,5,65570564,65593292,-1,Ugdh,UDP-glucose dehydrogenase [Source:MGI Symbol;Acc:MGI:1306785]
ENSMUSG00000086801,1120.18357611781,-1.20465705088983,0.278176641639316,-4.33054710773231,1.48739320572332e-05,0.0053658281970778,15,58029737,58187449,1,Gm15943,predicted gene 15943 [Source:MGI Symbol;Acc:MGI:3802102]
ENSMUSG00000032226,1013854.42228373,1.0890985304422,0.252890383424424,4.30660318393512,1.65780615965849e-05,0.0058899843390654,9,69938778,69945370,-1,Gcnt3,"glucosaminyl (N-acetyl) transferase 3, mucin type [Source:MGI Symbol;Acc:MGI:1919327]"
ENSMUSG00000033998,129185.352707274,0.622723945963399,0.144975540285142,4.29537247965144,1.74400264363015e-05,0.0059268286942729,8,126721909,126757424,1,Kcnk1,"potassium channel, subfamily K, member 1 [Source:MGI Symbol;Acc:MGI:109322]"
ENSMUSG00000062638,180825.61515581,0.992051298838035,0.230795564054362,4.2983984675042,1.72036676143086e-05,0.0059268286942729,17,34596106,34605002,1,Btnl1,butyrophilin-like 1 [Source:MGI Symbol;Acc:MGI:1932027]
ENSMUSG00000072568,164227.636159708,0.601465330479561,0.140000982676186,4.29615077681786,1.73789400643215e-05,0.0059268286942729,15,60690843,60725627,-1,Lratd2,LRAT domain containing 1 [Source:MGI Symbol;Acc:MGI:3026924]
ENSMUSG00000118038,10312.5045204895,-0.867438261708188,0.202324495182393,-4.2873615521749,1.80807876624924e-05,0.0060568055699683,19,29044461,29075920,1,Gm9895,predicted gene 9895 [Source:MGI Symbol;Acc:MGI:3642802]
ENSMUSG00000038508,4155.60597158378,-1.21039572010299,0.28407419663548,-4.26084359100082,2.03656726670054e-05,0.0067261219488536,8,71082043,71085106,-1,Gdf15,growth differentiation factor 15 [Source:MGI Symbol;Acc:MGI:1346047]
ENSMUSG00000020261,378580.964870447,-1.20176516262943,0.282330938899833,-4.25658331075009,2.07574708943802e-05,0.00676030465281,11,55095176,55127156,1,Slc36a1,"solute carrier family 36 (proton/amino acid symporter), member 1 [Source:MGI Symbol;Acc:MGI:2445299]"
ENSMUSG00000031919,4963.05940406035,1.18743316256146,0.279817355312486,4.243600834678,2.19961466785929e-05,0.0069701032900854,8,107788108,107792276,-1,Tmed6,transmembrane p24 trafficking protein 6 [Source:MGI Symbol;Acc:MGI:1913519]
ENSMUSG00000036330,21523.6875045375,0.746324028124792,0.175830750551085,4.24455918993509,2.19023550557601e-05,0.0069701032900854,8,69490363,69541887,-1,Slc18a1,"solute carrier family 18 (vesicular monoamine), member 1 [Source:MGI Symbol;Acc:MGI:106684]"
ENSMUSG00000046449,15037.2897174732,0.956692661249754,0.225671852149441,4.23930876685599,2.24209097181659e-05,0.0070099721597503,X,103121040,103244791,-1,Nexmif,neurite extension and migration factor [Source:MGI Symbol;Acc:MGI:2148050]
ENSMUSG00000038580,11756.7752179665,1.20978633213675,0.28638261384436,4.22437073220593,2.39609335910423e-05,0.0073928938391625,7,140858243,140859046,-1,Sct,secretin [Source:MGI Symbol;Acc:MGI:99466]
ENSMUSG00000043461,152858.356254031,1.25341761972313,0.297230925638715,4.21698252639652,2.47593152572476e-05,0.0075400153697038,3,69726875,69767273,-1,Sptssb,"serine palmitoyltransferase, small subunit B [Source:MGI Symbol;Acc:MGI:1913433]"
ENSMUSG00000029646,302561.882621314,0.967527233546314,0.230266026672881,4.20178020842301,2.64824188545557e-05,0.0076408305939295,5,147237615,147244080,-1,Cdx2,caudal type homeobox 2 [Source:MGI Symbol;Acc:MGI:88361]
ENSMUSG00000037145,25236.1584922763,1.24451765553934,0.296330543444069,4.19976166167374,2.67196088832029e-05,0.0076408305939295,11,58499030,58506901,-1,Lypd8l,LY6/PLAUR domain containing 8 like [Source:MGI Symbol;Acc:MGI:1925604]
ENSMUSG00000089789,10211.7153933287,0.988813509533842,0.234869849801579,4.21004871578538,2.55315629591339e-05,0.0076408305939295,10,127595590,127604166,1,Rdh1,retinol dehydrogenase 1 (all trans) [Source:MGI Symbol;Acc:MGI:1195275]
ENSMUSG00000105622,15870.5342347427,-0.809655875556087,0.192774431575134,-4.20001692621007,2.66895027372429e-05,0.0076408305939295,5,51648439,51650258,-1,Gm42615,predicted gene 42615 [Source:MGI Symbol;Acc:MGI:5662752]
ENSMUSG00000108766,2599.43395076566,-1.18039477260736,0.2810466255325,-4.19999624749403,2.66919404037255e-05,0.0076408305939295,7,127256234,127257406,-1,Gm44760,predicted gene 44760 [Source:MGI Symbol;Acc:MGI:5753336]
ENSMUSG00000021194,199985.021212461,1.0562793887904,0.252010892959835,4.19140369840579,2.77233860062071e-05,0.0077391152197565,12,102521228,102531287,1,Chga,chromogranin A [Source:MGI Symbol;Acc:MGI:88394]
ENSMUSG00000105200,5663.33523204306,-1.11425124947096,0.265809340544612,-4.1919190920379,2.76604648517189e-05,0.0077391152197565,18,61530906,61530971,-1,Mir378a,microRNA 378a [Source:MGI Symbol;Acc:MGI:3617791]
ENSMUSG00000004633,78845.7199356946,0.844186509605364,0.201946159741305,4.18025532491817,2.91181967549678e-05,0.008032854067144,6,54016539,54278795,1,Chn2,chimerin 2 [Source:MGI Symbol;Acc:MGI:1917243]
ENSMUSG00000011179,232105.293950348,0.752923083071801,0.180352758807098,4.17472451240469,2.9834686472794e-05,0.0081348088732621,12,17594795,17601506,1,Odc1,"ornithine decarboxylase, structural 1 [Source:MGI Symbol;Acc:MGI:97402]"
ENSMUSG00000060600,240984.18625309,-1.23952000027659,0.297130825141466,-4.171630458356,3.02427826241588e-05,0.0081512989626885,11,70548028,70553339,1,Eno3,"enolase 3, beta muscle [Source:MGI Symbol;Acc:MGI:95395]"
ENSMUSG00000089317,5525.78315193338,-0.942064665237813,0.22685961313984,-4.15263277671689,3.28671937343989e-05,0.0087579866577036,15,32241999,32242069,-1,Snord123,"small nucleolar RNA, C/D box 123 [Source:MGI Symbol;Acc:MGI:5297223]"
ENSMUSG00000079440,59186.4131296188,1.08795177842274,0.262752240755979,4.14059943044645,3.46399414552763e-05,0.0091266515414019,1,87025724,87029328,-1,Alpi,"alkaline phosphatase, intestinal [Source:MGI Symbol;Acc:MGI:1924018]"
ENSMUSG00000065599,3682.01152445004,-1.14580022441398,0.276924719616747,-4.13758737753611,3.50976808780832e-05,0.0091445057656685,13,63448298,63448371,1,Mir23b,microRNA 23b [Source:MGI Symbol;Acc:MGI:2676898]
ENSMUSG00000019368,3095.67777421296,-1.20757866671191,0.293084813934218,-4.12023622275753,3.7848415358607e-05,0.0097528295796041,11,3981462,3998024,1,Sec14l4,SEC14-like lipid binding 4 [Source:MGI Symbol;Acc:MGI:2144095]
ENSMUSG00000031173,28724.2245833811,0.88569045577001,0.215337389921983,4.11303608765248,3.90489314559127e-05,0.0098604150218663,X,10118544,10187263,1,Otc,ornithine transcarbamylase [Source:MGI Symbol;Acc:MGI:97448]
ENSMUSG00000048373,117199.394991765,0.703320950142521,0.171012243970808,4.11269353475403,3.91069383356891e-05,0.0098604150218663,5,44136200,44139121,-1,Fgfbp1,fibroblast growth factor binding protein 1 [Source:MGI Symbol;Acc:MGI:1096350]
ENSMUSG00000004668,4948.4460907561,-1.27469653460738,0.310227019304227,-4.10891526297823,3.97521890605545e-05,0.0099164795880951,11,9141942,9634259,1,Abca13,"ATP-binding cassette, sub-family A member 13 [Source:MGI Symbol;Acc:MGI:2388707]"
ENSMUSG00000040605,102401.654362308,0.984502728270725,0.241296218717935,4.08005866607286,4.50243361478084e-05,0.0109976631076037,16,97157942,97244136,1,Bace2,beta-site APP-cleaving enzyme 2 [Source:MGI Symbol;Acc:MGI:1860440]
ENSMUSG00000073197,2381.72546360805,1.15219905402784,0.28236625369613,4.08051259293819,4.49364945869463e-05,0.0109976631076037,12,18564511,18585255,1,5730507C01Rik,RIKEN cDNA 5730507C01 gene [Source:MGI Symbol;Acc:MGI:1917882]
ENSMUSG00000116307,1466.60110019001,-1.21671408694797,0.299126059769322,-4.06756297958884,4.75073710994382e-05,0.0114845396382549,15,78415017,78417443,1,Gm49490,"predicted gene, 49490 [Source:MGI Symbol;Acc:MGI:6155166]"
ENSMUSG00000015112,91895.2242759567,0.511917820254628,0.126424117623316,4.04921014975878,5.13907827375256e-05,0.0121723481253761,6,6041218,6217173,-1,Slc25a13,"solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 13 [Source:MGI Symbol;Acc:MGI:1354721]"
ENSMUSG00000028003,37891.7527985508,1.04282571228852,0.257503249310609,4.04975748880988,5.12707369821247e-05,0.0121723481253761,3,82799886,82811280,-1,Lrat,lecithin-retinol acyltransferase (phosphatidylcholine-retinol-O-acyltransferase) [Source:MGI Symbol;Acc:MGI:1891259]
ENSMUSG00000031709,108909.986870981,0.647730258120674,0.16016417671039,4.04416437822986,5.25100697677161e-05,0.0122160317777709,8,83891981,83999563,1,Tbc1d9,"TBC1 domain family, member 9 [Source:MGI Symbol;Acc:MGI:1918560]"
ENSMUSG00000054523,1578.38105004228,1.22632672470772,0.303315580558146,4.04307197952408,5.27554163680876e-05,0.0122160317777709,19,11250602,11261237,-1,Ms4a5,"membrane-spanning 4-domains, subfamily A, member 5 [Source:MGI Symbol;Acc:MGI:2670985]"
ENSMUSG00000063354,334115.607088886,0.809587609161603,0.200438139041994,4.03908963149965,5.36590589411234e-05,0.0122160317777709,15,76496583,76501584,-1,Slc39a4,"solute carrier family 39 (zinc transporter), member 4 [Source:MGI Symbol;Acc:MGI:1919277]"
ENSMUSG00002075913,2508.31328662846,-1.12738861855289,0.278970279099646,-4.04124992164557,5.31670588938245e-05,0.0122160317777709,4,40850320,40850402,-1,Gm56197,"predicted gene, 56197 [Source:MGI Symbol;Acc:MGI:6848852]"
ENSMUSG00000025347,452295.596038453,0.998862517975196,0.247845094836744,4.0301887702605,5.57320772387245e-05,0.0125659757612582,10,128794143,128796857,-1,Tmt1b,thiol methyltransferase 1B [Source:MGI Symbol;Acc:MGI:1918914]
ENSMUSG00000090062,5258.88052804737,-1.24571586419348,0.310092324238338,-4.01724185612547,5.88832825699878e-05,0.0131500389807966,15,100593654,100602777,1,Galnt6os,"polypeptide N-acetylgalactosaminyltransferase 6, opposite strand [Source:MGI Symbol;Acc:MGI:1916281]"
ENSMUSG00000025991,13098.9904182053,-1.23504223242276,0.30766046512584,-4.01430268889959,5.96217946522549e-05,0.0131893534226483,1,67162185,67270418,1,Cps1,carbamoyl-phosphate synthetase 1 [Source:MGI Symbol;Acc:MGI:891996]
ENSMUSG00000013418,899629.082909181,1.00396775486471,0.250749552758647,4.00386658249019,6.23155171924344e-05,0.0136564164733214,11,95756769,95805717,-1,B4galnt2,"beta-1,4-N-acetyl-galactosaminyl transferase 2 [Source:MGI Symbol;Acc:MGI:1342058]"
ENSMUSG00000019888,755819.949600251,1.00047318158765,0.250174815230853,3.99909631456886,6.35848021793976e-05,0.0138055557991175,10,101517348,102227330,1,Mgat4c,"MGAT4 family, member C [Source:MGI Symbol;Acc:MGI:1914819]"
ENSMUSG00000070639,98722.1174820323,0.711049293149333,0.178389553845311,3.98593571104456,6.72147107884715e-05,0.014459795901641,5,105563641,105637940,1,Lrrc8b,"leucine rich repeat containing 8 family, member B [Source:MGI Symbol;Acc:MGI:2141353]"
ENSMUSG00000033720,97757.0657931187,-0.786126709104454,0.197519095655424,-3.98000358646775,6.89142285380247e-05,0.0146906340453467,6,85190031,85310404,-1,Sfxn5,sideroflexin 5 [Source:MGI Symbol;Acc:MGI:2137681]
ENSMUSG00000079523,287752.908835752,0.836868506582355,0.210393450055562,3.97763574085291,6.96038895780262e-05,0.0147039784388751,6,72934330,72935731,-1,Tmsb10,thymosin beta 10 [Source:MGI Symbol;Acc:MGI:109146]
